lemme,cgram,genre,nombre,freqfilms2,freqlivres,overall_freq
déclaration,NOM,f,s,16.49,15.68,32.17
désastre,NOM,m,s,12.26,19.86,32.12
annonce,NOM,f,s,18.93,13.18,32.11
grand,NOM,m,p,11.59,20.47,32.06
commande,NOM,f,s,19.41,12.64,32.05
étonnement,NOM,m,s,1.28,30.74,32.02
trahison,NOM,f,s,16.74,15.27,32.01
reprise,NOM,f,p,3.96,28.04,32.0
crépuscule,NOM,m,s,7.12,24.86,31.98
blanc,NOM,m,p,19.31,12.64,31.95
blessure,NOM,f,p,18.77,13.18,31.95
carreau,NOM,m,p,3.75,28.18,31.93
poème,NOM,m,s,15.98,15.95,31.93
proposition,NOM,f,s,19.28,12.64,31.92
salaire,NOM,m,s,22.99,8.92,31.91
véhicule,NOM,m,s,17.04,14.86,31.9
discipline,NOM,f,s,11.59,20.27,31.86
mesure,NOM,f,p,11.14,20.68,31.82
voleur,NOM,m,p,21.91,9.86,31.77
orchestre,NOM,m,s,13.71,18.04,31.75
cendre,NOM,f,p,13.95,17.77,31.72
fonds,NOM,m,,15.1,16.62,31.72
père,NOM,m,p,16.25,15.41,31.66
fiancé,NOM,m,s,21.89,9.73,31.62
canard,NOM,m,s,15.46,16.15,31.61
chaussette,NOM,f,p,13.16,18.45,31.61
monseigneur,NOM,m,s,26.26,5.34,31.6
soupir,NOM,m,s,4.75,26.82,31.57
règlement,NOM,m,s,19.4,12.16,31.56
v,NOM,m,,26.54,5.0,31.54
bombe,NOM,f,p,15.7,15.81,31.51
toile,NOM,f,p,6.24,25.27,31.51
écoute,NOM,f,s,22.01,9.46,31.47
gamin,NOM,m,p,22.15,9.32,31.47
acteur,NOM,f,s,23.83,7.57,31.4
virginie,NOM,m,s,0.11,31.28,31.39
guide,NOM,,s,14.69,16.69,31.38
trouille,NOM,f,s,16.9,14.46,31.36
régiment,NOM,m,s,11.48,19.86,31.34
conséquence,NOM,f,p,13.36,17.97,31.33
double,NOM,m,s,18.06,13.24,31.3
outil,NOM,m,p,10.56,20.74,31.3
descente,NOM,f,s,10.48,20.81,31.29
salade,NOM,f,s,15.88,15.41,31.29
tablier,NOM,m,s,4.13,27.16,31.29
cousin,NOM,m,p,10.66,20.61,31.27
roue,NOM,f,s,13.49,17.77,31.26
choeur,NOM,m,s,6.39,24.86,31.25
deuxième,NOM,,s,13.33,17.91,31.24
ministère,NOM,m,s,16.91,14.32,31.23
russe,NOM,,s,15.68,15.54,31.22
surveillance,NOM,f,s,19.05,12.16,31.21
photographie,NOM,f,s,7.42,23.78,31.2
palier,NOM,m,s,3.24,27.91,31.15
renseignement,NOM,m,p,13.91,17.23,31.14
cancer,NOM,m,s,22.34,8.78,31.12
gâteau,NOM,m,p,12.85,18.24,31.09
côte,NOM,f,p,9.31,21.76,31.07
fac,NOM,f,s,28.94,2.09,31.03
étude,NOM,f,s,11.35,19.66,31.01
scène,NOM,f,p,11.3,19.66,30.96
autobus,NOM,m,,4.67,26.28,30.95
sympathie,NOM,f,s,6.87,24.05,30.92
plomb,NOM,m,s,10.62,20.27,30.89
ouvrage,NOM,m,s,4.72,26.15,30.87
bicyclette,NOM,f,s,7.34,23.51,30.85
œuvre,NOM,,p,6.72,24.12,30.84
tronche,NOM,f,s,8.25,22.57,30.82
adulte,NOM,,p,13.56,17.23,30.79
vocation,NOM,f,s,8.87,21.82,30.69
thomas,NOM,m,,4.83,25.81,30.64
camp,NOM,m,p,9.01,21.62,30.63
pose,NOM,f,s,15.34,15.27,30.61
lit,NOM,m,p,8.17,22.43,30.6
néant,NOM,m,s,6.62,23.92,30.54
février,NOM,m,,8.03,22.5,30.53
pédé,NOM,m,s,25.64,4.86,30.5
bureau,NOM,m,p,10.45,20.0,30.45
ordinaire,NOM,m,s,3.8,26.62,30.42
vertige,NOM,m,s,6.14,24.26,30.4
virus,NOM,m,,23.98,6.42,30.4
planche,NOM,f,p,3.36,27.03,30.39
collègue,NOM,,s,18.22,12.16,30.38
comble,NOM,m,s,7.86,22.5,30.36
tentative,NOM,f,s,16.24,14.12,30.36
charbon,NOM,m,s,8.39,21.96,30.35
chasseur,NOM,m,p,12.88,17.43,30.31
bien,NOM,m,p,16.99,13.31,30.3
crétin,NOM,m,s,25.61,4.66,30.27
loge,NOM,f,s,12.15,18.11,30.26
méthode,NOM,f,s,13.83,16.42,30.25
ordure,NOM,f,p,14.1,16.15,30.25
essai,NOM,m,s,20.31,9.93,30.24
acteur,NOM,m,p,17.92,12.3,30.22
innocence,NOM,f,s,10.63,19.59,30.22
sujet,NOM,m,p,12.51,17.7,30.21
promesse,NOM,f,p,11.75,18.45,30.2
dur,NOM,m,s,16.2,13.99,30.19
assistance,NOM,f,s,10.2,19.93,30.13
communication,NOM,f,s,12.88,17.23,30.11
version,NOM,f,s,19.1,11.01,30.11
sauce,NOM,f,s,18.33,11.76,30.09
car,NOM,m,s,14.2,15.88,30.08
poumon,NOM,m,p,12.09,17.97,30.06
accueil,NOM,m,s,13.83,16.22,30.05
bec,NOM,m,s,6.74,23.31,30.05
signature,NOM,f,s,16.55,13.45,30.0
prêt,NOM,m,s,25.99,3.99,29.98
abandon,NOM,m,s,4.77,25.2,29.97
gêne,NOM,f,s,3.0,26.96,29.96
policier,NOM,m,s,19.94,10.0,29.94
blessé,NOM,m,p,12.21,17.7,29.91
excès,NOM,m,,7.67,22.23,29.9
gaieté,NOM,f,s,2.81,27.09,29.9
maximum,NOM,m,s,14.55,15.34,29.89
rang,NOM,m,p,8.81,21.08,29.89
camion,NOM,m,p,9.41,20.47,29.88
chèque,NOM,m,s,23.86,6.01,29.87
matin,NOM,m,p,9.98,19.86,29.84
for,NOM,m,s,21.32,8.51,29.83
artiste,NOM,,p,12.78,17.03,29.81
portail,NOM,m,s,7.97,21.82,29.79
ironie,NOM,f,s,6.0,23.78,29.78
équipage,NOM,m,s,18.48,11.28,29.76
foot,NOM,m,s,24.18,5.54,29.72
malaise,NOM,,s,6.34,23.38,29.72
article,NOM,m,p,11.06,18.65,29.71
plastique,NOM,,s,12.89,16.82,29.71
job,NOM,m,s,27.24,2.43,29.67
réflexion,NOM,f,s,6.29,23.38,29.67
instruction,NOM,f,p,15.46,14.19,29.65
bout,NOM,m,p,7.21,22.43,29.64
communiste,NOM,,p,8.49,21.15,29.64
tailleur,NOM,m,s,7.0,22.64,29.64
invitation,NOM,f,s,15.08,14.53,29.61
auberge,NOM,f,s,14.12,15.47,29.59
labo,NOM,m,s,28.36,1.22,29.58
tonnerre,NOM,m,s,10.9,18.65,29.55
construction,NOM,f,s,11.3,18.24,29.54
prière,NOM,f,p,13.58,15.95,29.53
unité,NOM,f,p,14.18,15.34,29.52
tuyau,NOM,m,s,17.51,11.96,29.47
roman,NOM,m,p,5.94,23.51,29.45
production,NOM,f,s,17.1,12.3,29.4
brique,NOM,f,p,9.54,19.86,29.4
haleine,NOM,f,s,7.55,21.82,29.37
réception,NOM,f,s,16.6,12.7,29.3
mousse,NOM,,s,6.24,23.04,29.28
pré,NOM,m,p,16.56,12.7,29.26
pénombre,NOM,f,s,1.22,28.04,29.26
blouson,NOM,m,s,6.62,22.57,29.19
avant,NOM,m,s,7.94,21.22,29.16
veine,NOM,f,p,8.99,20.14,29.13
bande,NOM,f,p,9.26,19.86,29.12
pompe,NOM,f,p,12.41,16.69,29.1
saint,NOM,f,s,17.17,11.89,29.06
démarche,NOM,f,s,3.96,25.07,29.03
bêtise,NOM,f,s,14.29,14.73,29.02
pompe,NOM,f,s,10.51,18.45,28.96
mine,NOM,f,p,11.24,17.7,28.94
éclair,NOM,m,s,7.86,21.08,28.94
couverture,NOM,f,p,7.89,21.01,28.9
difficulté,NOM,f,s,6.86,22.03,28.89
boucle,NOM,f,p,10.23,18.65,28.88
ardeur,NOM,f,s,5.6,23.24,28.84
message,NOM,m,p,17.41,11.42,28.83
américain,NOM,m,s,15.02,13.78,28.8
aiguille,NOM,f,s,10.4,18.38,28.78
fumier,NOM,m,s,15.66,13.11,28.77
électricité,NOM,f,s,15.76,12.97,28.73
bourse,NOM,f,s,17.48,11.22,28.7
employé,NOM,m,p,15.9,12.77,28.67
prisonnier,NOM,m,s,16.97,11.69,28.66
rocher,NOM,m,p,6.61,22.03,28.64
revers,NOM,m,,3.6,25.0,28.6
grenier,NOM,m,s,9.05,19.53,28.58
magasin,NOM,m,p,8.65,19.93,28.58
dialogue,NOM,m,s,14.11,14.46,28.57
gris,NOM,m,s,2.83,25.74,28.57
individu,NOM,m,s,9.04,19.53,28.57
allée,NOM,f,p,2.28,26.28,28.56
carré,NOM,m,s,3.48,25.07,28.55
voeu,NOM,m,p,17.86,10.68,28.54
clinique,NOM,f,s,17.72,10.81,28.53
jumeau,NOM,m,p,12.47,16.01,28.48
mairie,NOM,f,s,13.48,15.0,28.48
autorisation,NOM,f,s,19.55,8.92,28.47
sieur,NOM,m,s,7.66,20.81,28.47
couloir,NOM,m,p,4.41,24.05,28.46
fusil,NOM,m,p,12.1,16.35,28.45
poison,NOM,m,s,18.59,9.86,28.45
pétrole,NOM,m,s,13.71,14.73,28.44
führer,NOM,m,s,23.84,4.59,28.43
teint,NOM,m,s,4.84,23.58,28.42
café,NOM,m,p,6.0,22.36,28.36
poule,NOM,f,p,13.21,15.14,28.35
cigare,NOM,m,s,10.63,17.7,28.33
banlieue,NOM,f,s,6.96,21.35,28.31
racine,NOM,f,p,7.36,20.95,28.31
navire,NOM,m,p,6.14,22.16,28.3
fillette,NOM,f,s,11.59,16.69,28.28
hanche,NOM,f,p,5.48,22.77,28.25
train,NOM,m,p,10.88,17.36,28.24
touriste,NOM,,p,10.31,17.91,28.22
cervelle,NOM,f,s,14.16,14.05,28.21
confusion,NOM,f,s,8.12,20.07,28.19
tunnel,NOM,m,s,15.88,12.3,28.18
révolte,NOM,f,s,6.35,21.82,28.17
humain,NOM,m,p,18.15,10.0,28.15
boche,NOM,,p,6.38,21.76,28.14
possible,NOM,m,s,16.31,11.82,28.13
manche,NOM,,p,4.13,23.99,28.12
chaud,NOM,m,s,12.1,16.01,28.11
temple,NOM,m,s,14.36,13.72,28.08
besoin,NOM,m,p,13.2,14.86,28.06
drôle,NOM,,s,13.59,14.46,28.05
conseiller,NOM,m,s,16.42,11.62,28.04
ingénieur,NOM,m,s,18.92,9.12,28.04
motif,NOM,m,s,12.2,15.74,27.94
suivant,NOM,m,s,19.9,8.04,27.94
réseau,NOM,m,s,13.23,14.66,27.89
rocher,NOM,m,s,10.37,17.5,27.87
bite,NOM,f,s,22.93,4.93,27.86
charité,NOM,f,s,13.54,14.32,27.86
mètre,NOM,m,s,6.03,21.82,27.85
bonbon,NOM,m,p,16.55,11.28,27.83
saut,NOM,m,s,13.53,14.26,27.79
occupation,NOM,f,s,4.91,22.84,27.75
responsable,NOM,,s,18.29,9.46,27.75
combat,NOM,m,p,7.53,20.2,27.73
patte,NOM,f,s,6.45,21.28,27.73
fidélité,NOM,f,s,10.26,17.43,27.69
canon,NOM,m,p,7.34,20.34,27.68
jouet,NOM,m,p,13.68,13.99,27.67
couronne,NOM,f,s,15.16,12.5,27.66
démon,NOM,m,p,21.1,6.55,27.65
garce,NOM,f,s,20.25,7.36,27.61
cassette,NOM,f,s,23.55,4.05,27.6
ordonnance,NOM,,s,7.94,19.66,27.6
outre,NOM,f,s,4.42,23.18,27.6
rupture,NOM,f,s,7.87,19.73,27.6
chevelure,NOM,f,s,2.5,25.07,27.57
délire,NOM,m,s,10.93,16.62,27.55
lot,NOM,m,s,11.87,15.68,27.55
entraînement,NOM,m,s,19.63,7.91,27.54
avocat,NOM,m,p,15.76,11.76,27.52
malheur,NOM,m,p,7.72,19.8,27.52
stade,NOM,m,s,14.34,13.18,27.52
lapin,NOM,m,p,12.32,15.14,27.46
plaisanterie,NOM,f,s,13.41,14.05,27.46
rien,NOM,m,s,6.65,20.81,27.46
fauteuil,NOM,m,p,2.1,25.34,27.44
principe,NOM,m,p,10.75,16.69,27.44
office,NOM,,s,6.13,21.28,27.41
grand,NOM,f,s,10.24,17.16,27.4
menace,NOM,f,p,9.28,18.11,27.39
moins,NOM,m,,10.35,17.03,27.38
ordure,NOM,f,s,16.97,10.41,27.38
marié,NOM,f,s,18.16,9.19,27.35
produit,NOM,m,s,14.64,12.7,27.34
mèche,NOM,f,s,8.21,19.12,27.33
poste,NOM,,p,10.23,17.09,27.32
ambition,NOM,f,s,7.98,19.32,27.3
cloche,NOM,f,s,9.01,18.24,27.25
création,NOM,f,s,9.74,17.5,27.24
complicité,NOM,f,s,5.2,22.03,27.23
marque,NOM,f,p,16.39,10.81,27.2
transport,NOM,m,s,13.06,14.12,27.18
soutien,NOM,m,s,18.21,8.92,27.13
expérience,NOM,f,p,16.52,10.61,27.13
titre,NOM,m,p,8.95,18.18,27.13
anneau,NOM,m,s,17.59,9.53,27.12
reste,NOM,m,p,11.44,15.68,27.12
civilisation,NOM,f,s,10.48,16.62,27.1
défaite,NOM,f,s,7.64,19.46,27.1
ancêtre,NOM,,p,11.14,15.95,27.09
personnalité,NOM,f,s,13.85,13.24,27.09
noce,NOM,f,p,12.62,14.46,27.08
cloche,NOM,f,p,10.71,16.35,27.06
allusion,NOM,f,s,3.88,23.18,27.06
bourgeois,NOM,m,,4.01,23.04,27.05
serment,NOM,m,s,18.18,8.85,27.03
sou,NOM,m,s,14.43,12.57,27.0
caporal,NOM,m,s,9.95,17.03,26.98
réussite,NOM,f,s,8.8,18.18,26.98
passeport,NOM,m,s,19.81,7.16,26.97
bienvenue,NOM,f,s,21.81,5.14,26.95
caisse,NOM,f,p,8.57,18.38,26.95
menteur,NOM,m,s,23.57,3.38,26.95
banquette,NOM,f,s,2.66,24.26,26.92
bataillon,NOM,m,s,6.84,20.07,26.91
étape,NOM,f,s,12.44,14.46,26.9
élégance,NOM,f,s,4.12,22.77,26.89
guise,NOM,f,s,6.26,20.61,26.87
détresse,NOM,f,s,8.48,18.38,26.86
marge,NOM,f,s,14.21,12.64,26.85
colonne,NOM,f,p,2.71,24.12,26.83
paysan,NOM,m,s,9.06,17.77,26.83
grotte,NOM,f,s,8.96,17.84,26.8
bébé,NOM,m,p,17.81,8.99,26.8
nègre,NOM,m,s,11.26,15.54,26.8
forêt,NOM,f,p,5.37,21.42,26.79
buffet,NOM,m,s,6.63,20.14,26.77
murmure,NOM,m,s,1.62,25.14,26.76
plaque,NOM,f,p,6.62,20.14,26.76
classe,NOM,f,p,8.53,18.18,26.71
récompense,NOM,f,s,18.39,8.31,26.7
assiette,NOM,f,p,6.36,20.34,26.7
plainte,NOM,f,s,9.61,17.09,26.7
pasteur,NOM,m,s,16.61,10.07,26.68
profondeur,NOM,f,s,8.84,17.84,26.68
loup,NOM,m,p,8.41,18.24,26.65
âne,NOM,m,s,12.33,14.32,26.65
créature,NOM,f,p,14.81,11.82,26.63
autoroute,NOM,f,s,13.81,12.77,26.58
frigo,NOM,m,s,19.07,7.5,26.57
domicile,NOM,m,s,11.6,14.93,26.53
donne,NOM,,s,23.73,2.77,26.5
marée,NOM,f,s,5.21,21.28,26.49
traître,NOM,m,s,19.18,7.3,26.48
voie,NOM,f,p,9.05,17.43,26.48
soirée,NOM,f,p,8.02,18.45,26.47
divan,NOM,m,s,4.89,21.55,26.44
cerf,NOM,m,s,6.17,20.27,26.44
coq,NOM,m,s,10.74,15.68,26.42
panneau,NOM,m,s,9.87,16.55,26.42
élément,NOM,m,s,10.2,16.15,26.35
son,NOM,m,p,7.83,18.51,26.34
poème,NOM,m,p,11.05,15.27,26.32
corde,NOM,f,p,9.68,16.62,26.3
voyou,NOM,m,s,11.69,14.59,26.28
joueur,NOM,m,s,17.22,9.05,26.27
examen,NOM,m,p,17.4,8.85,26.25
moine,NOM,m,s,8.21,18.04,26.25
pli,NOM,m,p,1.58,24.66,26.24
centimètre,NOM,m,p,4.33,21.89,26.22
passant,NOM,m,p,1.82,24.39,26.21
clair,NOM,,s,12.61,13.58,26.19
arrestation,NOM,f,s,17.59,8.58,26.17
laboratoire,NOM,m,s,13.24,12.91,26.15
épisode,NOM,m,s,13.63,12.5,26.13
man,NOM,,s,19.31,6.82,26.13
comte,NOM,f,s,13.69,12.43,26.12
jaune,NOM,,s,6.43,19.66,26.09
tire,NOM,f,s,16.75,9.32,26.07
soulagement,NOM,m,s,4.84,21.22,26.06
église,NOM,f,p,4.55,21.49,26.04
parking,NOM,m,s,17.38,8.65,26.03
thème,NOM,m,s,15.49,10.54,26.03
graisse,NOM,f,s,8.38,17.64,26.02
baignoire,NOM,f,s,11.9,14.12,26.02
veine,NOM,f,s,10.75,15.27,26.02
troupeau,NOM,m,s,9.73,16.28,26.01
patient,NOM,m,p,22.49,3.51,26.0
artillerie,NOM,f,s,8.63,17.36,25.99
voisin,NOM,f,s,10.92,15.07,25.99
prêtre,NOM,m,p,11.31,14.66,25.97
commissariat,NOM,m,s,14.61,11.35,25.96
durée,NOM,f,s,6.84,19.12,25.96
stylo,NOM,m,s,15.34,10.61,25.95
espèce,NOM,f,p,11.47,14.46,25.93
fermeture,NOM,f,s,11.06,14.86,25.92
bagarre,NOM,f,s,16.05,9.86,25.91
territoire,NOM,m,p,3.75,22.16,25.91
ronde,NOM,f,s,7.93,17.97,25.9
lampe,NOM,f,p,3.63,22.23,25.86
ras,NOM,m,,0.78,25.07,25.85
oignon,NOM,m,p,15.63,10.2,25.83
tonton,NOM,m,s,13.94,11.89,25.83
pognon,NOM,m,s,13.85,11.96,25.81
discrétion,NOM,f,s,4.59,21.22,25.81
cachette,NOM,f,s,11.21,14.59,25.8
coude,NOM,m,p,4.84,20.95,25.79
intention,NOM,f,p,11.12,14.66,25.78
vitrine,NOM,f,s,5.09,20.68,25.77
barbier,NOM,m,s,3.57,22.16,25.73
dalle,NOM,f,s,12.35,13.38,25.73
putain,NOM,f,p,18.91,6.82,25.73
bassin,NOM,m,s,4.51,21.22,25.73
puce,NOM,f,s,22.15,3.58,25.73
destruction,NOM,f,s,13.96,11.76,25.72
riche,NOM,,p,13.83,11.89,25.72
meurtre,NOM,m,p,22.51,3.18,25.69
nid,NOM,m,s,11.07,14.59,25.66
policier,NOM,m,p,14.02,11.62,25.64
stupeur,NOM,f,s,1.57,24.05,25.62
intervention,NOM,f,s,12.37,13.24,25.61
cuisse,NOM,f,s,4.38,21.22,25.6
camionnette,NOM,f,s,10.05,15.54,25.59
tronc,NOM,m,s,4.84,20.74,25.58
dé,NOM,m,p,17.63,7.91,25.54
phare,NOM,m,p,4.7,20.81,25.51
pâte,NOM,f,s,7.04,18.45,25.49
mouton,NOM,m,p,9.13,16.35,25.48
trône,NOM,m,s,13.99,11.49,25.48
donnée,NOM,f,p,20.05,5.41,25.46
pavillon,NOM,m,s,5.39,20.07,25.46
plat,NOM,m,p,8.37,17.09,25.46
milliard,NOM,m,p,13.49,11.96,25.45
produit,NOM,m,p,14.17,11.28,25.45
malin,NOM,m,s,19.43,6.01,25.44
défi,NOM,m,s,10.23,15.2,25.43
journaliste,NOM,,p,11.03,14.39,25.42
voyageur,NOM,m,p,4.68,20.74,25.42
pub,NOM,,s,21.39,3.99,25.38
esclave,NOM,,s,15.51,9.86,25.37
copie,NOM,f,s,16.88,8.45,25.33
école,NOM,f,p,9.84,15.47,25.31
vapeur,NOM,,s,6.17,19.12,25.29
aller,NOM,m,s,17.21,8.04,25.25
couple,NOM,m,p,8.49,16.76,25.25
tranchée,NOM,f,s,3.7,21.55,25.25
tendance,NOM,f,s,10.95,14.26,25.21
as,NOM,m,s,18.78,6.42,25.2
vodka,NOM,f,s,16.93,8.24,25.17
marteau,NOM,m,s,11.84,13.31,25.15
crête,NOM,f,s,3.52,21.62,25.14
foudre,NOM,,s,12.5,12.64,25.14
miracle,NOM,m,p,17.1,8.04,25.14
poubelle,NOM,f,s,14.85,10.27,25.12
cahier,NOM,m,s,5.04,20.07,25.11
tragédie,NOM,f,s,14.23,10.88,25.11
circulation,NOM,f,s,10.78,14.32,25.1
vedette,NOM,f,s,11.18,13.92,25.1
chantier,NOM,m,s,9.93,15.14,25.07
noix,NOM,f,,12.83,12.23,25.06
parcours,NOM,m,,7.42,17.64,25.06
illusion,NOM,f,p,7.95,17.09,25.04
coupable,NOM,,s,17.72,7.3,25.02
cieux,NOM,m,p,20.05,4.93,24.98
fonction,NOM,f,p,8.83,16.15,24.98
selle,NOM,f,s,8.9,16.08,24.98
chiotte,NOM,f,p,11.66,13.31,24.97
maladie,NOM,f,p,13.86,11.08,24.94
économie,NOM,f,s,9.2,15.74,24.94
chaîne,NOM,f,p,10.4,14.53,24.93
épreuve,NOM,f,p,6.55,18.38,24.93
peste,NOM,f,s,16.68,8.24,24.92
refuge,NOM,m,s,8.02,16.89,24.91
foire,NOM,f,s,11.11,13.78,24.89
scénario,NOM,m,s,16.7,8.18,24.88
document,NOM,m,p,15.53,9.32,24.85
grimace,NOM,f,s,2.28,22.57,24.85
marquis,NOM,m,,14.98,9.86,24.84
pré,NOM,m,s,5.03,19.8,24.83
température,NOM,f,s,14.42,10.41,24.83
ruisseau,NOM,m,s,6.1,18.72,24.82
degré,NOM,m,p,13.37,11.42,24.79
guerre,NOM,f,p,8.83,15.95,24.78
italien,NOM,m,s,11.31,13.45,24.76
paume,NOM,f,s,2.18,22.57,24.75
vivant,NOM,m,p,9.82,14.93,24.75
gravité,NOM,f,s,7.58,17.16,24.74
plaie,NOM,f,s,10.42,14.32,24.74
lèvre,NOM,f,s,4.0,20.74,24.74
juge,NOM,m,p,10.06,14.66,24.72
qualité,NOM,f,p,8.28,16.42,24.7
ruine,NOM,f,s,9.23,15.47,24.7
barrière,NOM,f,s,7.33,17.36,24.69
publicité,NOM,f,s,12.12,12.57,24.69
wagon,NOM,m,s,6.53,18.11,24.64
objectif,NOM,m,s,15.44,9.19,24.63
fouet,NOM,m,s,7.92,16.69,24.61
tennis,NOM,m,,11.37,13.24,24.61
pilule,NOM,f,p,16.54,8.04,24.58
araignée,NOM,f,s,12.21,12.36,24.57
bougie,NOM,f,p,10.92,13.65,24.57
explication,NOM,f,p,7.14,17.43,24.57
congrès,NOM,m,,15.77,8.78,24.55
planche,NOM,f,s,10.01,14.53,24.54
agitation,NOM,f,s,4.46,20.07,24.53
pipi,NOM,m,s,15.33,9.19,24.52
fringue,NOM,f,p,12.88,11.62,24.5
aveugle,NOM,,s,11.18,13.31,24.49
bistrot,NOM,m,s,2.8,21.69,24.49
major,NOM,,s,16.45,8.04,24.49
précision,NOM,f,s,5.5,18.99,24.49
citoyen,NOM,m,p,15.83,8.65,24.48
degré,NOM,m,s,7.93,16.55,24.48
photographe,NOM,,s,12.51,11.96,24.47
goût,NOM,m,p,7.43,17.03,24.46
valeur,NOM,f,p,12.91,11.55,24.46
simplicité,NOM,f,s,2.75,21.69,24.44
dent,NOM,f,s,13.27,11.15,24.42
hommage,NOM,m,s,11.11,13.31,24.42
suspect,NOM,m,s,22.86,1.55,24.41
chien,NOM,f,s,12.84,11.55,24.39
coiffeur,NOM,m,s,11.01,13.38,24.39
ciment,NOM,m,s,5.6,18.78,24.38
incroyable,NOM,m,s,21.05,3.31,24.36
moral,NOM,m,s,10.17,14.19,24.36
prudence,NOM,f,s,5.04,19.32,24.36
masse,NOM,f,p,5.09,19.26,24.35
guitare,NOM,f,s,12.78,11.55,24.33
visiteur,NOM,m,p,7.55,16.76,24.31
coutume,NOM,f,s,7.27,17.03,24.3
pudeur,NOM,f,s,4.98,19.32,24.3
arabe,NOM,,s,6.71,17.57,24.28
hôte,NOM,m,s,13.43,10.81,24.24
ressource,NOM,f,p,7.68,16.55,24.23
inspiration,NOM,f,s,7.04,17.16,24.2
précaution,NOM,f,s,4.8,19.39,24.19
fossé,NOM,m,s,4.1,20.07,24.17
étudiant,NOM,m,s,10.12,14.05,24.17
costume,NOM,m,p,12.47,11.69,24.16
remède,NOM,m,s,14.09,10.07,24.16
roi,NOM,m,p,11.19,12.97,24.16
moeurs,NOM,f,p,3.08,21.08,24.16
douleur,NOM,f,p,10.1,14.05,24.15
reflet,NOM,m,p,0.77,23.38,24.15
saint,NOM,m,p,9.69,14.46,24.15
coiffure,NOM,f,s,10.09,14.05,24.14
décision,NOM,f,p,11.85,12.23,24.08
trouble,NOM,m,s,5.76,18.31,24.07
voyageur,NOM,m,s,3.17,20.88,24.05
chaussée,NOM,f,s,1.64,22.36,24.0
chemise,NOM,f,p,7.18,16.82,24.0
salle,NOM,f,p,5.81,18.18,23.99
fontaine,NOM,f,s,6.62,17.36,23.98
moi,NOM,m,,20.59,3.38,23.97
pute,NOM,f,p,17.34,6.62,23.96
quantité,NOM,f,s,8.67,15.27,23.94
émotion,NOM,f,p,12.3,11.62,23.92
damoiseau,NOM,f,s,11.25,12.64,23.89
génération,NOM,f,p,7.13,16.76,23.89
quête,NOM,f,s,9.97,13.92,23.89
remarque,NOM,,s,7.65,16.22,23.87
république,NOM,f,s,3.44,20.41,23.85
oublie,NOM,f,s,22.56,1.28,23.84
marin,NOM,m,s,8.48,15.34,23.82
climat,NOM,m,s,6.64,17.16,23.8
jury,NOM,m,s,18.65,5.14,23.79
rasoir,NOM,m,s,8.18,15.61,23.79
épaisseur,NOM,f,s,1.89,21.89,23.78
majorité,NOM,f,s,11.41,12.36,23.77
ride,NOM,f,p,3.02,20.74,23.76
flèche,NOM,f,s,8.21,15.54,23.75
cuisinier,NOM,f,s,7.66,16.08,23.74
glace,NOM,f,p,8.73,15.0,23.73
maillot,NOM,m,s,8.44,15.27,23.71
démocratie,NOM,f,s,12.69,11.01,23.7
amertume,NOM,f,s,4.64,19.05,23.69
représentation,NOM,f,s,7.61,16.08,23.69
jungle,NOM,f,s,16.25,7.43,23.68
perfection,NOM,f,s,7.66,16.01,23.67
beau,NOM,m,s,11.01,12.64,23.65
buste,NOM,m,s,2.02,21.62,23.64
peuple,NOM,m,p,5.71,17.91,23.62
bougie,NOM,f,s,7.4,16.22,23.62
orange,NOM,,s,11.56,12.03,23.59
rencontre,NOM,f,p,5.07,18.51,23.58
adversaire,NOM,,s,7.61,15.95,23.56
dose,NOM,f,s,14.23,9.32,23.55
souffrance,NOM,f,p,9.97,13.58,23.55
activité,NOM,f,p,10.42,13.11,23.53
délai,NOM,m,s,8.94,14.59,23.53
abruti,NOM,m,s,19.13,4.39,23.52
marin,NOM,m,p,5.48,18.04,23.52
bond,NOM,m,s,3.44,20.07,23.51
petit-fils,NOM,m,,12.5,11.01,23.51
tube,NOM,m,s,12.16,11.35,23.51
rampe,NOM,f,s,5.32,18.18,23.5
serrure,NOM,f,s,7.4,16.08,23.48
idiot,NOM,f,s,18.4,5.07,23.47
établissement,NOM,m,s,6.11,17.36,23.47
état-major,NOM,m,s,5.16,18.31,23.47
profession,NOM,f,s,9.46,13.99,23.45
charrette,NOM,f,s,6.63,16.82,23.45
ministre,NOM,m,p,3.31,20.14,23.45
salive,NOM,f,s,4.91,18.51,23.42
ambiance,NOM,f,s,12.33,11.08,23.41
immeuble,NOM,m,p,5.49,17.91,23.4
dizaine,NOM,f,p,5.21,18.18,23.39
horloge,NOM,f,s,9.37,13.99,23.36
tonne,NOM,f,p,11.8,11.55,23.35
clou,NOM,m,p,6.04,17.3,23.34
derrière,NOM,m,s,9.08,14.26,23.34
héritage,NOM,m,s,12.18,11.15,23.33
séparation,NOM,f,s,9.88,13.45,23.33
change,NOM,m,s,14.06,9.26,23.32
symbole,NOM,m,s,10.74,12.57,23.31
brosse,NOM,f,s,7.29,16.01,23.3
mélancolie,NOM,f,s,2.6,20.68,23.28
dessert,NOM,m,s,11.61,11.62,23.23
témoignage,NOM,m,s,12.28,10.95,23.23
test,NOM,m,p,20.5,2.7,23.2
analyse,NOM,f,s,14.87,8.31,23.18
couvercle,NOM,m,s,2.56,20.61,23.17
