lemme,cgram,genre,nombre,freqfilms2,freqlivres,overall_freq
raisonnable,ADJ,,p,3.21,4.12,3.665
droit,ADJ,m,p,2.25,5.07,3.66
imminent,ADJ,f,s,2.58,4.73,3.655
charmant,ADJ,m,p,3.72,3.58,3.65
amateur,ADJ,,s,3.56,3.72,3.64
éblouissant,ADJ,f,s,1.0,6.28,3.64
suspect,ADJ,f,s,2.34,4.93,3.635
fauve,ADJ,,s,0.23,7.03,3.63
bavard,ADJ,m,s,2.39,4.86,3.625
futé,ADJ,m,s,5.96,1.28,3.62
idiot,ADJ,m,p,4.13,3.11,3.62
roman,ADJ,m,s,1.09,6.15,3.62
terrestre,ADJ,,p,2.04,5.2,3.62
voleur,ADJ,m,s,4.94,2.3,3.62
émouvant,ADJ,f,s,1.16,6.08,3.62
voûté,ADJ,m,s,0.35,6.89,3.62
est,ADJ,,,4.87,2.36,3.615
rentré,ADJ,m,s,4.05,3.18,3.615
intéressé,ADJ,m,s,3.77,3.45,3.61
vital,ADJ,f,s,4.11,3.11,3.61
résolu,ADJ,f,s,2.63,4.59,3.61
espagnol,ADJ,m,p,3.63,3.58,3.605
voisin,ADJ,f,p,1.67,5.54,3.605
méfiant,ADJ,m,s,2.07,5.14,3.605
agréable,ADJ,,p,2.54,4.66,3.6
hagard,ADJ,m,s,0.24,6.96,3.6
inconscient,ADJ,f,s,3.35,3.85,3.6
placé,ADJ,m,s,2.88,4.32,3.6
caché,ADJ,f,s,3.28,3.92,3.6
hideux,ADJ,m,,1.93,5.27,3.6
positif,ADJ,f,s,4.63,2.57,3.6
confiant,ADJ,m,s,2.46,4.73,3.595
excellent,ADJ,f,p,4.28,2.91,3.595
japonais,ADJ,f,s,3.2,3.99,3.595
moral,ADJ,f,p,2.26,4.93,3.595
grec,ADJ,m,p,1.37,5.81,3.59
moustachu,ADJ,m,s,0.63,6.55,3.59
passionné,ADJ,f,s,1.44,5.74,3.59
pénible,ADJ,,p,1.69,5.47,3.58
armé,ADJ,f,p,4.18,2.97,3.575
indécis,ADJ,m,,0.66,6.49,3.575
irréel,ADJ,m,s,1.87,5.27,3.57
arrivé,ADJ,f,s,4.29,2.84,3.565
tardif,ADJ,f,s,1.36,5.74,3.55
détaché,ADJ,m,s,1.02,6.08,3.55
gémellaire,ADJ,,s,0.01,7.09,3.55
serein,ADJ,m,s,3.38,3.72,3.55
futile,ADJ,,s,2.23,4.86,3.545
informe,ADJ,,s,0.67,6.42,3.545
irresponsable,ADJ,,s,4.99,2.09,3.54
alimentaire,ADJ,,s,4.5,2.57,3.535
réglo,ADJ,,s,5.99,1.08,3.535
éphémère,ADJ,,s,1.33,5.74,3.535
assuré,ADJ,f,s,1.45,5.61,3.53
con,ADJ,f,s,3.88,3.18,3.53
intellectuel,ADJ,m,s,2.47,4.59,3.53
monstre,ADJ,,s,3.95,3.11,3.53
vaillant,ADJ,m,s,3.75,3.31,3.53
terne,ADJ,,p,0.64,6.42,3.53
classique,ADJ,,p,1.84,5.2,3.52
biologique,ADJ,,s,5.35,1.69,3.52
mauve,ADJ,,p,0.07,6.96,3.515
coté,ADJ,m,s,6.56,0.47,3.515
entrouvert,ADJ,f,s,0.47,6.55,3.51
inconcevable,ADJ,,s,1.75,5.27,3.51
avancé,ADJ,m,s,2.75,4.26,3.505
distingué,ADJ,m,s,2.81,4.19,3.5
mécanique,ADJ,,p,0.65,6.35,3.5
principal,ADJ,f,p,3.35,3.65,3.5
sournois,ADJ,f,s,0.72,6.28,3.5
vénérable,ADJ,,s,2.2,4.8,3.5
assassin,ADJ,m,s,4.56,2.43,3.495
négatif,ADJ,f,s,3.33,3.65,3.49
second,ADJ,f,p,4.55,2.43,3.49
affectueux,ADJ,f,s,1.56,5.41,3.485
ouvrier,ADJ,m,s,1.36,5.61,3.485
prochain,ADJ,f,p,4.27,2.7,3.485
électronique,ADJ,,s,5.0,1.96,3.48
creux,ADJ,f,s,1.61,5.34,3.475
furtif,ADJ,m,s,1.41,5.54,3.475
menaçant,ADJ,f,s,1.33,5.61,3.47
posé,ADJ,f,s,0.66,6.28,3.47
maître,ADJ,m,s,2.28,4.66,3.47
extrême,ADJ,,p,3.01,3.92,3.465
impérieux,ADJ,m,,0.38,6.55,3.465
éteint,ADJ,m,s,1.11,5.81,3.46
inaudible,ADJ,,s,4.68,2.23,3.455
pus,ADJ,m,s,1.9,5.0,3.45
délicat,ADJ,m,p,1.35,5.54,3.445
sensuel,ADJ,f,s,1.82,5.07,3.445
sinistre,ADJ,,p,0.88,6.01,3.445
communal,ADJ,m,s,0.53,6.35,3.44
mou,ADJ,m,p,1.46,5.41,3.435
luisant,ADJ,m,p,0.17,6.69,3.43
menu,ADJ,m,s,0.78,6.08,3.43
martial,ADJ,f,s,5.63,1.22,3.425
serein,ADJ,f,s,1.04,5.81,3.425
accro,ADJ,m,s,6.22,0.61,3.415
malin,ADJ,m,p,4.13,2.7,3.415
automobile,ADJ,,s,1.96,4.86,3.41
collectif,ADJ,m,s,2.09,4.73,3.41
maladroit,ADJ,f,s,2.29,4.53,3.41
morbide,ADJ,,s,2.83,3.99,3.41
volé,ADJ,f,s,3.37,3.45,3.41
tiré,ADJ,m,p,0.66,6.15,3.405
dérobé,ADJ,f,s,0.52,6.28,3.4
sceptique,ADJ,,s,2.21,4.59,3.4
éveillé,ADJ,m,s,1.39,5.41,3.4
maître,ADJ,m,p,2.47,4.32,3.395
bruyant,ADJ,f,s,1.17,5.61,3.39
acceptable,ADJ,,s,3.27,3.51,3.39
amoureux,ADJ,f,p,2.73,4.05,3.39
vain,ADJ,f,p,1.57,5.2,3.385
familial,ADJ,f,p,1.97,4.8,3.385
indispensable,ADJ,,p,0.69,6.08,3.385
mondial,ADJ,m,s,4.27,2.5,3.385
prodigieux,ADJ,f,s,1.29,5.47,3.38
rempli,ADJ,m,p,2.57,4.19,3.38
compréhensible,ADJ,,s,4.25,2.5,3.375
ennuyeux,ADJ,f,s,3.98,2.77,3.375
moyen,ADJ,m,p,2.15,4.59,3.37
atroce,ADJ,,p,2.53,4.19,3.36
ennemi,ADJ,f,p,2.19,4.53,3.36
affilé,ADJ,f,s,2.8,3.92,3.36
absent,ADJ,m,p,1.91,4.8,3.355
incompréhensible,ADJ,,p,0.63,6.08,3.355
verdâtre,ADJ,,s,0.08,6.62,3.35
bien-aimé,ADJ,m,s,4.13,2.57,3.35
formidable,ADJ,,p,2.44,4.26,3.35
passionné,ADJ,m,s,1.77,4.93,3.35
précoce,ADJ,,s,2.31,4.39,3.35
voyant,ADJ,m,s,1.96,4.73,3.345
excité,ADJ,m,s,3.58,3.11,3.345
pénal,ADJ,m,s,3.78,2.91,3.345
saint,ADJ,f,p,2.3,4.39,3.345
accompli,ADJ,m,s,1.41,5.27,3.34
barbu,ADJ,m,s,1.27,5.41,3.34
pendant,ADJ,m,s,2.83,3.85,3.34
souverain,ADJ,f,s,1.54,5.14,3.34
énigmatique,ADJ,,s,0.8,5.88,3.34
parisien,ADJ,m,p,0.52,6.15,3.335
primitif,ADJ,f,s,2.08,4.59,3.335
comparable,ADJ,,s,1.93,4.73,3.33
luxueux,ADJ,m,,1.98,4.66,3.32
flou,ADJ,f,s,2.25,4.39,3.32
optimiste,ADJ,,s,3.52,3.11,3.315
sanguin,ADJ,m,s,4.33,2.3,3.315
séduisant,ADJ,f,s,3.71,2.91,3.31
prétentieux,ADJ,m,,3.37,3.24,3.305
écarlate,ADJ,,s,0.66,5.95,3.305
gigantesque,ADJ,,p,0.72,5.88,3.3
supportable,ADJ,,s,1.6,5.0,3.3
saint,ADJ,m,p,2.67,3.92,3.295
extérieur,ADJ,f,p,1.24,5.34,3.29
masculin,ADJ,f,s,2.66,3.92,3.29
officiel,ADJ,m,p,1.78,4.8,3.29
sucré,ADJ,m,s,2.19,4.39,3.29
écarté,ADJ,m,p,0.77,5.81,3.29
canon,ADJ,m,p,3.25,3.31,3.28
silencieux,ADJ,f,p,0.82,5.74,3.28
antique,ADJ,,p,1.63,4.93,3.28
européen,ADJ,m,s,2.78,3.78,3.28
majestueux,ADJ,m,,1.09,5.47,3.28
salé,ADJ,f,s,2.3,4.26,3.28
insaisissable,ADJ,,s,1.08,5.47,3.275
rêche,ADJ,,s,0.47,6.08,3.275
vertical,ADJ,f,s,0.67,5.88,3.275
allié,ADJ,m,s,0.39,6.15,3.27
moche,ADJ,,p,3.09,3.45,3.27
légal,ADJ,f,s,4.51,2.03,3.27
traître,ADJ,m,s,3.03,3.51,3.27
pensif,ADJ,m,s,0.58,5.95,3.265
sympa,ADJ,,p,5.92,0.61,3.265
chair,ADJ,,,1.72,4.8,3.26
fâcheux,ADJ,m,,2.13,4.39,3.26
hargneux,ADJ,m,,0.98,5.54,3.26
pieux,ADJ,f,s,2.4,4.12,3.26
spatial,ADJ,m,s,5.9,0.61,3.255
juvénile,ADJ,,s,1.24,5.27,3.255
sot,ADJ,f,s,2.73,3.78,3.255
rebelle,ADJ,,s,3.73,2.77,3.25
mineur,ADJ,m,s,3.79,2.7,3.245
récent,ADJ,f,p,2.09,4.39,3.24
réel,ADJ,f,p,2.35,4.12,3.235
radical,ADJ,m,s,2.96,3.51,3.235
régulier,ADJ,f,p,0.79,5.68,3.235
embarrassé,ADJ,m,s,1.46,5.0,3.23
colonial,ADJ,f,s,1.11,5.34,3.225
isolé,ADJ,m,p,1.79,4.66,3.225
dérisoire,ADJ,,p,0.29,6.15,3.22
fiable,ADJ,,s,5.36,1.08,3.22
miraculeux,ADJ,m,,2.25,4.19,3.22
choisi,ADJ,m,s,3.26,3.18,3.22
plaisant,ADJ,m,s,2.11,4.32,3.215
unanime,ADJ,,s,1.77,4.66,3.215
vraisemblable,ADJ,,s,0.89,5.54,3.215
latin,ADJ,f,s,2.37,4.05,3.21
local,ADJ,m,p,1.82,4.59,3.205
perceptible,ADJ,,s,0.4,6.01,3.205
rempli,ADJ,f,p,1.82,4.59,3.205
suave,ADJ,,s,0.94,5.47,3.205
suspendu,ADJ,m,s,1.21,5.2,3.205
mignon,ADJ,m,p,4.78,1.62,3.2
méconnaissable,ADJ,,s,1.53,4.86,3.195
magnétique,ADJ,,s,3.74,2.64,3.19
téléphonique,ADJ,,p,3.2,3.18,3.19
normal,ADJ,f,p,4.08,2.3,3.19
promis,ADJ,f,s,2.26,4.12,3.19
tricolore,ADJ,,s,0.3,6.08,3.19
turc,ADJ,m,s,2.12,4.26,3.19
éventuel,ADJ,f,s,1.3,5.07,3.185
menu,ADJ,f,s,0.69,5.68,3.185
obscène,ADJ,,p,1.23,5.14,3.185
brochant,ADJ,m,s,6.29,0.07,3.18
affreux,ADJ,f,p,1.77,4.59,3.18
illisible,ADJ,,s,0.68,5.68,3.18
agricole,ADJ,,s,2.03,4.32,3.175
découvert,ADJ,m,s,1.76,4.59,3.175
subit,ADJ,m,s,1.35,5.0,3.175
durable,ADJ,,s,1.61,4.73,3.17
gourmand,ADJ,m,s,1.81,4.53,3.17
matinal,ADJ,m,s,2.56,3.78,3.17
séparé,ADJ,m,p,2.56,3.78,3.17
taciturne,ADJ,,s,0.93,5.41,3.17
visuel,ADJ,m,s,4.38,1.96,3.17
paternel,ADJ,m,s,1.33,5.0,3.165
sujet,ADJ,m,s,2.55,3.78,3.165
supérieur,ADJ,f,p,2.82,3.51,3.165
mobile,ADJ,,p,0.64,5.68,3.16
blessé,ADJ,m,p,2.86,3.45,3.155
regrettable,ADJ,,s,3.27,3.04,3.155
inéluctable,ADJ,,s,0.97,5.34,3.155
matériel,ADJ,f,s,1.17,5.14,3.155
volant,ADJ,m,s,2.26,4.05,3.155
financier,ADJ,m,s,4.0,2.3,3.15
mémorable,ADJ,,s,2.04,4.26,3.15
hilare,ADJ,,s,0.14,6.15,3.145
résolu,ADJ,m,s,1.76,4.53,3.145
égal,ADJ,f,p,2.98,3.31,3.145
agité,ADJ,m,s,2.9,3.38,3.14
précaire,ADJ,,s,0.86,5.41,3.135
battu,ADJ,m,s,2.81,3.45,3.13
polonais,ADJ,f,s,1.87,4.39,3.13
désireux,ADJ,m,,1.05,5.2,3.125
originaire,ADJ,,s,2.06,4.19,3.125
payé,ADJ,m,p,3.21,3.04,3.125
latin,ADJ,m,s,1.78,4.46,3.12
nazi,ADJ,m,s,3.27,2.97,3.12
sain,ADJ,m,p,4.42,1.82,3.12
troublé,ADJ,m,s,1.51,4.73,3.12
inouï,ADJ,f,s,0.97,5.27,3.12
maniaque,ADJ,,s,1.43,4.8,3.115
marchand,ADJ,m,s,2.44,3.78,3.11
réduit,ADJ,m,s,1.42,4.8,3.11
féminin,ADJ,m,p,1.89,4.32,3.105
gluant,ADJ,f,s,0.4,5.81,3.105
porno,ADJ,,s,5.13,1.08,3.105
rituel,ADJ,m,s,1.82,4.39,3.105
fébrile,ADJ,,s,0.94,5.27,3.105
attendu,ADJ,m,s,2.21,3.99,3.1
hésitant,ADJ,f,s,0.32,5.88,3.1
mortuaire,ADJ,,s,1.61,4.59,3.1
brûlant,ADJ,m,p,1.06,5.14,3.1
mi-clos,ADJ,m,,0.11,6.08,3.095
volontaire,ADJ,,p,2.95,3.24,3.095
atteint,ADJ,m,s,2.27,3.92,3.095
cassé,ADJ,m,p,2.14,4.05,3.095
favorable,ADJ,,p,0.85,5.34,3.095
affirmatif,ADJ,m,s,4.82,1.35,3.085
fréquent,ADJ,m,s,2.39,3.78,3.085
indicible,ADJ,,s,0.76,5.41,3.085
bourré,ADJ,m,s,4.34,1.82,3.08
douillet,ADJ,m,s,1.97,4.19,3.08
quotidien,ADJ,m,p,1.3,4.86,3.08
étonné,ADJ,f,s,0.62,5.54,3.08
primitif,ADJ,m,s,2.84,3.31,3.075
privé,ADJ,m,p,3.04,3.11,3.075
quitte,ADJ,,p,4.87,1.28,3.075
éternel,ADJ,m,p,2.1,4.05,3.075
irlandais,ADJ,m,,3.71,2.43,3.07
levé,ADJ,m,p,0.46,5.68,3.07
gamin,ADJ,f,s,4.24,1.89,3.065
foutu,ADJ,m,p,4.1,2.03,3.065
tragique,ADJ,,p,1.59,4.53,3.06
éloigné,ADJ,m,s,2.13,3.99,3.06
interne,ADJ,,p,4.29,1.82,3.055
médical,ADJ,m,p,4.62,1.49,3.055
avancé,ADJ,f,s,2.19,3.92,3.055
inacceptable,ADJ,,s,3.75,2.36,3.055
moite,ADJ,,p,0.97,5.14,3.055
réussi,ADJ,m,s,3.0,3.11,3.055
figé,ADJ,m,s,0.49,5.61,3.05
bé,ADJ,f,s,0.96,5.14,3.05
isolé,ADJ,f,s,1.98,4.12,3.05
aimable,ADJ,,p,1.43,4.66,3.045
esthétique,ADJ,,s,2.64,3.45,3.045
plaisant,ADJ,f,s,2.37,3.72,3.045
quotidien,ADJ,f,p,1.29,4.8,3.045
urgent,ADJ,f,s,3.18,2.91,3.045
indulgent,ADJ,m,s,1.89,4.19,3.04
inférieur,ADJ,m,s,2.63,3.45,3.04
nombreux,ADJ,f,s,0.74,5.34,3.04
pourpre,ADJ,,s,1.35,4.73,3.04
redoutable,ADJ,,p,0.67,5.41,3.04
trouble,ADJ,,p,1.21,4.86,3.035
équitable,ADJ,,s,3.3,2.77,3.035
héréditaire,ADJ,,s,2.21,3.85,3.03
inimaginable,ADJ,,s,2.48,3.58,3.03
artificiel,ADJ,m,s,2.55,3.51,3.03
joyeux,ADJ,f,p,2.01,4.05,3.03
passif,ADJ,f,s,1.73,4.32,3.025
aîné,ADJ,f,s,1.25,4.8,3.025
imprévisible,ADJ,,p,0.91,5.14,3.025
accompli,ADJ,f,s,3.0,3.04,3.02
introuvable,ADJ,,s,3.27,2.77,3.02
regardant,ADJ,m,s,0.57,5.47,3.02
embarrassant,ADJ,m,s,5.28,0.74,3.01
meurtrier,ADJ,f,s,1.83,4.19,3.01
pointu,ADJ,m,p,0.95,5.07,3.01
battu,ADJ,f,s,0.68,5.34,3.01
égal,ADJ,m,p,3.18,2.84,3.01
frivole,ADJ,,s,1.75,4.26,3.005
pacifique,ADJ,,s,2.9,3.11,3.005
pur,ADJ,f,p,1.35,4.66,3.005
comptable,ADJ,,s,3.77,2.23,3.0
pittoresque,ADJ,,s,1.47,4.53,3.0
prestigieux,ADJ,m,,1.27,4.73,3.0
uniforme,ADJ,,s,1.14,4.86,3.0
africain,ADJ,m,s,2.34,3.65,2.995
changé,ADJ,m,s,1.79,4.19,2.99
extérieur,ADJ,m,p,1.52,4.46,2.99
fâché,ADJ,f,s,4.29,1.69,2.99
luisant,ADJ,f,p,0.03,5.95,2.99
animé,ADJ,m,s,2.79,3.18,2.985
gluant,ADJ,m,s,1.23,4.73,2.98
boueux,ADJ,m,,0.89,5.07,2.98
bruyant,ADJ,m,p,1.37,4.59,2.98
souffrant,ADJ,f,s,3.12,2.84,2.98
impénétrable,ADJ,,s,1.29,4.66,2.975
intact,ADJ,m,p,1.29,4.66,2.975
établi,ADJ,m,s,1.22,4.73,2.975
religieux,ADJ,f,p,2.17,3.78,2.975
apparent,ADJ,m,s,1.08,4.86,2.97
condamné,ADJ,m,s,3.1,2.84,2.97
fondamental,ADJ,f,s,1.55,4.39,2.97
notoire,ADJ,,s,1.55,4.39,2.97
brûlant,ADJ,f,p,1.2,4.73,2.965
commun,ADJ,f,p,1.54,4.39,2.965
fantastique,ADJ,,p,2.69,3.24,2.965
gai,ADJ,m,p,1.81,4.12,2.965
arrivé,ADJ,m,p,2.41,3.51,2.96
distrait,ADJ,f,s,0.58,5.34,2.96
financier,ADJ,f,s,3.49,2.43,2.96
odieux,ADJ,f,s,2.14,3.78,2.96
piètre,ADJ,,s,2.47,3.45,2.96
raciste,ADJ,,s,3.89,2.03,2.96
démoniaque,ADJ,,s,4.22,1.69,2.955
monumental,ADJ,f,s,0.71,5.2,2.955
méticuleux,ADJ,m,,1.79,4.12,2.955
soviétique,ADJ,,p,1.79,4.12,2.955
infime,ADJ,,p,0.56,5.34,2.95
bavard,ADJ,f,s,1.16,4.73,2.945
gentil,ADJ,f,p,3.12,2.77,2.945
couchant,ADJ,m,s,1.09,4.8,2.945
franc,ADJ,m,p,2.38,3.51,2.945
professionnel,ADJ,m,p,2.97,2.91,2.94
sympathique,ADJ,,p,3.45,2.43,2.94
catégorique,ADJ,,s,1.08,4.8,2.94
conjugal,ADJ,m,s,1.42,4.46,2.94
pourri,ADJ,f,p,1.49,4.39,2.94
soupçonneux,ADJ,m,,0.95,4.93,2.94
tordu,ADJ,f,s,1.75,4.12,2.935
impressionnant,ADJ,f,s,2.09,3.78,2.935
juridique,ADJ,,s,4.24,1.62,2.93
complice,ADJ,,p,1.47,4.39,2.93
féroce,ADJ,,p,1.94,3.92,2.93
marin,ADJ,m,p,1.6,4.26,2.93
radieux,ADJ,f,s,1.47,4.39,2.93
bouillant,ADJ,f,s,2.13,3.72,2.925
oublié,ADJ,f,s,1.39,4.46,2.925
révolutionnaire,ADJ,,p,2.54,3.31,2.925
scolaire,ADJ,,p,1.39,4.46,2.925
inséparable,ADJ,,p,2.73,3.11,2.92
triomphant,ADJ,f,s,0.43,5.41,2.92
cochon,ADJ,m,s,2.86,2.97,2.915
esclave,ADJ,,p,3.6,2.23,2.915
organisé,ADJ,m,s,2.79,3.04,2.915
ambigu,ADJ,m,s,1.77,4.05,2.91
chaste,ADJ,,s,1.5,4.32,2.91
croyant,ADJ,m,s,2.51,3.31,2.91
libéré,ADJ,m,s,1.16,4.66,2.91
national,ADJ,f,p,1.43,4.39,2.91
certain,ADJ,f,p,2.7,3.11,2.905
détestable,ADJ,,s,1.68,4.12,2.9
kaki,ADJ,,,0.46,5.34,2.9
pourri,ADJ,m,p,2.42,3.38,2.9
vulgaire,ADJ,,p,1.88,3.92,2.9
littéraire,ADJ,,p,0.45,5.34,2.895
abandonné,ADJ,m,p,1.05,4.73,2.89
idiot,ADJ,f,p,3.62,2.16,2.89
prochain,ADJ,m,p,3.62,2.16,2.89
victorieux,ADJ,m,,2.54,3.24,2.89
élu,ADJ,f,s,3.62,2.16,2.89
ténébreux,ADJ,m,,1.11,4.66,2.885
répugnant,ADJ,f,s,2.46,3.31,2.885
bâtard,ADJ,m,s,1.91,3.85,2.88
détendu,ADJ,m,s,1.77,3.99,2.88
glacial,ADJ,f,s,1.3,4.46,2.88
manuel,ADJ,m,s,3.72,2.03,2.875
naze,ADJ,,s,4.2,1.55,2.875
antérieur,ADJ,f,s,1.82,3.92,2.87
sublime,ADJ,,p,2.23,3.51,2.87
têtu,ADJ,f,s,2.97,2.77,2.87
frisé,ADJ,m,p,0.73,5.0,2.865
paresseux,ADJ,f,s,2.08,3.65,2.865
barbare,ADJ,,p,0.8,4.93,2.865
africain,ADJ,f,s,1.4,4.32,2.86
couvert,ADJ,m,p,1.19,4.53,2.86
industriel,ADJ,m,s,2.68,3.04,2.86
miraculeux,ADJ,f,s,1.73,3.99,2.86
plausible,ADJ,,s,2.48,3.24,2.86
européen,ADJ,m,p,1.79,3.92,2.855
formel,ADJ,m,s,2.4,3.31,2.855
indéfinissable,ADJ,,s,0.16,5.54,2.85
intérieur,ADJ,f,p,0.84,4.86,2.85
oublié,ADJ,m,p,1.11,4.59,2.85
vil,ADJ,m,s,3.54,2.16,2.85
ému,ADJ,f,s,1.92,3.78,2.85
doué,ADJ,f,s,4.41,1.28,2.845
imperturbable,ADJ,,s,0.15,5.54,2.845
réservé,ADJ,m,s,1.84,3.85,2.845
disparu,ADJ,f,s,2.38,3.31,2.845
disparu,ADJ,m,p,2.18,3.51,2.845
unique,ADJ,,p,2.31,3.38,2.845
issu,ADJ,m,s,2.1,3.58,2.84
sonnant,ADJ,f,p,0.14,5.54,2.84
ingénieux,ADJ,m,,2.9,2.77,2.835
éteint,ADJ,f,s,0.66,5.0,2.83
publicitaire,ADJ,,s,1.93,3.72,2.825
trempé,ADJ,m,s,1.8,3.85,2.825
officiel,ADJ,f,p,1.59,4.05,2.82
allongé,ADJ,m,s,1.71,3.92,2.815
ardent,ADJ,m,p,1.17,4.46,2.815
blindé,ADJ,f,s,1.17,4.46,2.815
droit,ADJ,f,p,0.83,4.8,2.815
indiscret,ADJ,m,s,2.25,3.38,2.815
hollandais,ADJ,m,,2.58,3.04,2.81
infini,ADJ,f,p,0.76,4.86,2.81
international,ADJ,f,p,1.63,3.99,2.81
paysan,ADJ,m,s,2.58,3.04,2.81
accessible,ADJ,,s,1.49,4.12,2.805
chaleureux,ADJ,f,s,1.29,4.32,2.805
expert,ADJ,f,s,3.45,2.16,2.805
charmant,ADJ,f,p,2.23,3.38,2.805
considérable,ADJ,,p,0.68,4.93,2.805
foireux,ADJ,m,,2.57,3.04,2.805
triomphant,ADJ,m,s,0.14,5.47,2.805
abattu,ADJ,m,s,1.82,3.78,2.8
charitable,ADJ,,s,2.9,2.7,2.8
imprudent,ADJ,m,s,3.1,2.5,2.8
impuissant,ADJ,f,s,1.14,4.46,2.8
cocher,ADJ,f,s,0.45,5.14,2.795
irrémédiable,ADJ,,s,0.52,5.07,2.795
italien,ADJ,f,p,1.54,4.05,2.795
osseux,ADJ,m,,0.32,5.27,2.795
particulier,ADJ,f,p,1.33,4.26,2.795
désert,ADJ,m,p,0.51,5.07,2.79
meurtrier,ADJ,m,s,2.88,2.7,2.79
ravi,ADJ,m,s,1.39,4.19,2.79
expert,ADJ,m,s,3.4,2.16,2.78
méga,ADJ,,s,4.75,0.81,2.78
cruel,ADJ,f,p,1.3,4.26,2.78
rassurant,ADJ,f,s,0.21,5.34,2.775
brut,ADJ,f,s,1.89,3.65,2.77
scientifique,ADJ,,p,3.45,2.09,2.77
tenu,ADJ,f,s,1.28,4.26,2.77
compétent,ADJ,m,s,4.45,1.08,2.765
homosexuel,ADJ,m,s,3.77,1.76,2.765
croisé,ADJ,f,p,0.32,5.2,2.76
violet,ADJ,f,p,0.66,4.86,2.76
flottant,ADJ,f,s,0.93,4.59,2.76
mouillé,ADJ,f,p,1.6,3.92,2.76
moelleux,ADJ,m,,0.98,4.53,2.755
cinglé,ADJ,m,s,4.28,1.22,2.75
terrifiant,ADJ,f,s,2.19,3.31,2.75
abstrait,ADJ,f,s,0.69,4.8,2.745
cosmique,ADJ,,s,2.18,3.31,2.745
initial,ADJ,m,s,1.3,4.19,2.745
bouleversé,ADJ,m,s,2.1,3.38,2.74
minimum,ADJ,,s,3.72,1.76,2.74
essoufflé,ADJ,m,s,0.34,5.14,2.74
compact,ADJ,f,s,0.81,4.66,2.735
insolent,ADJ,f,s,2.23,3.24,2.735
savoureux,ADJ,m,,1.08,4.39,2.735
bouffe,ADJ,,s,3.3,2.16,2.73
grillé,ADJ,m,s,2.15,3.31,2.73
enveloppé,ADJ,m,s,0.86,4.59,2.725
fraternel,ADJ,m,s,1.13,4.32,2.725
montant,ADJ,f,s,0.86,4.59,2.725
morne,ADJ,,p,0.25,5.2,2.725
amusant,ADJ,f,s,2.34,3.11,2.725
bouillant,ADJ,m,s,2.34,3.11,2.725
vertébral,ADJ,f,s,3.09,2.36,2.725
colonial,ADJ,m,s,1.12,4.32,2.72
troublant,ADJ,m,s,1.25,4.19,2.72
déçu,ADJ,f,s,1.79,3.65,2.72
forcé,ADJ,f,s,0.98,4.46,2.72
gelé,ADJ,m,s,2.4,3.04,2.72
nul,ADJ,m,p,4.22,1.22,2.72
assourdissant,ADJ,m,s,0.57,4.86,2.715
penché,ADJ,f,s,0.36,5.07,2.715
aride,ADJ,,s,1.17,4.26,2.715
confus,ADJ,f,p,0.77,4.66,2.715
imbécile,ADJ,,p,2.79,2.64,2.715
mondain,ADJ,m,s,1.17,4.26,2.715
prompt,ADJ,m,s,1.7,3.72,2.71
prospère,ADJ,,s,3.19,2.23,2.71
susceptible,ADJ,,p,1.3,4.12,2.71
consultatif,ADJ,f,s,0.0,5.41,2.705
inhabituel,ADJ,f,s,1.83,3.58,2.705
clean,ADJ,,,4.66,0.74,2.7
déchiré,ADJ,f,s,0.81,4.59,2.7
illusoire,ADJ,,s,0.81,4.59,2.7
lâche,ADJ,,p,2.02,3.38,2.7
efficace,ADJ,,p,2.35,3.04,2.695
grêle,ADJ,,s,0.53,4.86,2.695
irréel,ADJ,f,s,0.86,4.53,2.695
placide,ADJ,,s,0.19,5.2,2.695
embêtant,ADJ,m,s,2.41,2.97,2.69
sûr,ADJ,f,p,2.47,2.91,2.69
chronique,ADJ,,s,1.73,3.65,2.69
coriace,ADJ,,s,3.68,1.69,2.685
désirable,ADJ,,s,1.18,4.19,2.685
favori,ADJ,f,s,1.92,3.45,2.685
irremplaçable,ADJ,,s,1.11,4.26,2.685
mondain,ADJ,f,s,0.84,4.53,2.685
fédéral,ADJ,f,s,4.56,0.81,2.685
pudique,ADJ,,s,0.98,4.39,2.685
souverain,ADJ,m,s,1.78,3.58,2.68
énergique,ADJ,,s,1.37,3.99,2.68
fluide,ADJ,,s,1.58,3.78,2.68
minable,ADJ,,p,2.52,2.84,2.68
sordide,ADJ,,p,1.98,3.38,2.68
cochon,ADJ,m,p,3.32,2.03,2.675
effrayé,ADJ,f,s,2.51,2.84,2.675
pris,ADJ,f,p,1.7,3.65,2.675
élastique,ADJ,,s,0.55,4.8,2.675
hautain,ADJ,f,s,0.27,5.07,2.67
infidèle,ADJ,,s,2.84,2.5,2.67
tombant,ADJ,f,s,0.34,5.0,2.67
élégant,ADJ,m,p,0.68,4.66,2.67
conditionnel,ADJ,f,s,4.59,0.74,2.665
contagieux,ADJ,m,,3.71,1.62,2.665
majestueux,ADJ,f,s,0.53,4.8,2.665
sensuel,ADJ,m,s,1.28,4.05,2.665
endormi,ADJ,m,p,1.27,4.05,2.66
exotique,ADJ,,p,1.33,3.99,2.66
furax,ADJ,m,,4.51,0.81,2.66
maritime,ADJ,,s,1.74,3.58,2.66
chrétien,ADJ,m,p,2.54,2.77,2.655
ferré,ADJ,f,s,2.27,3.04,2.655
